股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
3548,35482,兆利二,155,97.6,"償還銀行借款4億，充實營運資金2.49億，轉投資孫公司JARLLYTEC(VIETNAM) CO., LTD 2.56億",2024/1/8,償還+充實
3548,35483,兆利三,119.5,99.65,償還銀行借款5億，充實營運資金11.51億，共計16.5億,2025/2/25,償還+充實
3551,35511,世禾一,162,95,,2009/8/22,
3551,35512,世禾二,136,105.5,,2010/4/18,
3552,35521,同致一,149.2,99.2,,2009/12/3,
3552,35522,同致二,187,96,,2010/10/14,
3552,35523,同致三,545,102,現金增資1億，1540張/65元，同致三募得3億，償還銀行借款3億，充實營運資金1億,2013/1/29,償還+充實
3557,35571,嘉威一,117,100.75,償還銀行借款1.53億,2014/2/26,償還銀行借款
3564,35641,其陽一,118,99.6,購置廠辦大樓4.09億，,2015/10/30,資本支出
3564,35642,其陽二,125,95,償還銀行借款3.3億，充實營運資金2.41億,2024/9/3,償還+充實
3576,35761,新日光一,157,98,償還銀行借款36億,2013/10/1,償還銀行借款
3576,35762,新日光二,156,98.8,償還銀行借款36億,2013/10/1,償還銀行借款
3576,35763,聯合再生三,125.9,99.25,償還銀行借款39億，系統投資12.2億，,2021/10/25,償還銀行借款
3579,35791,尚志一,146,91,,2010/9/24,
3580,35801,友威科一,388,100.1,現金增資0.45億，5000張/9元，友威一募得1億，償還銀行借款1億，充實營運資金0.45億,2015/6/9,償還+充實
3580,35802,友威科二,132,99.3,償還銀行借款0.2億，充實營運資金2.86億。,2021/5/13,償還+充實
3583,35831,辛耘一,153,99,購置機器設備 及廠務工程14.55億，與辛耘二同時發行,2024/6/7,資本支出
3583,35832,辛耘二,159,96,購置機器設備 及廠務工程14.55億，與辛耘一同時發行,2024/6/19,資本支出
3584,35841,介面一,117.5,87,,2011/1/9,
3587,35871,閎康一,158,103.05,現金增資6億，4000張/150元，閎康一募得6.8億，償還銀行借款9億，充實營運資金3.8億,2023/6/20,償還+充實
3591,35911,艾笛一,143.4,92,還銀行借款2.9億，購置廠辦5億，購置機器設備0.6億,2011/9/6,償還銀行借款
3591,35912,艾笛二,140.8,99.5,購置機器設備2.63億，償還銀行借款0.5億，轉投資(揚州艾笛森)-增建廠房及購置機器設備 7.4億,2013/11/15,償還銀行借款
3591,35913,艾笛森三,159,104,償還銀行借款3.03億,2021/1/25,償還銀行借款
3591,35914,艾笛森四,119,99.2,發行第四次CB 3000張，償還銀行借款2.21億，轉投資子公司-艾特光電0.92億，共計3.12億。,2024/11/22,償還銀行借款
3594,35941,磐儀一,122.5,97,現金增資1億，2000張/50元，磐儀一募得3億，充實營運資金1億,2014/11/11,充實營運資金
3594,35942,磐儀二,118.55,97,現金增資1.1億，5000張/22元，盤儀二募得2億，償還銀行借款3.1億,2017/9/6,償還銀行借款
3594,35943,磐儀三,146,81.5,償還銀行借款2.5億及充實營運資金0.64億,2020/1/20,償還+充實
3596,35961,智易一,167,100.5,充實營運資金20.6億,2019/6/6,充實營運資金
3597,35971,映興一,120,98.5,現金增資1億，4000張/25元，映興一募得1.01億，償還銀行借款2.01億,2021/6/22,償還銀行借款
3598,35981,奕力一,160,97,,1900/1/0,
3605,36051,宏致一,117,97,,2010/7/24,
3605,36052,宏致二,133,95,現金增資4.8億，宏致二募得6.06億，興建廠房12.06億,2021/11/22,資本支出
3605,36053,宏致三,166,97,償還銀行借款10.2億,2024/8/6,償還銀行借款
3607,36071,谷崧一,150,101.3,發行第一次無擔保CB 6000張，償還銀行借款6.4億。,2012/11/5,償還銀行借款
3607,36072,谷崧二,111.5,97.2,償還銀行借款4億，充實營運資金4億,2015/6/29,償還+充實
3609,36091,東林一,115.5,99,償還銀行借款0.4億，充實營運資金1.03億,2014/10/3,償還+充實
3611,36111,鼎翰一,107,98,轉投資 TSC America 11.7億，充實營運資金0.36億,2015/12/31,充實營運資金
3617,36171,碩天一,112,99.5,償還銀行借款17.48億,2019/1/15,償還銀行借款
3617,36172,碩天二,179,111,現金增資2.99億，3225張/93元，碩天二募得12.91億，償還銀行借款15.91億,2023/6/16,償還銀行借款
3617,36173,碩天三,115.5,99.85,償還銀行借款15億，發行CB3共15000張，競拍,2025/6/16,借新還舊
3625,36251,西勝一,366,106.5,償還銀行借款(原借款目的:轉投資)0.5億，充實營運資金1.5億,2015/2/10,償還+充實
3625,36252,西勝二,114.45,92.05,現金增資2億，8000張/25元，西勝二募得4.02億，轉投資海外子公司－重慶西勝電子科技有限公司2.23億，轉投資海外子公司－重慶全勝電子科技有限公司1.74億,2018/5/29,轉投資
3625,36253,西勝三,168,99.05,償還銀行借款2.3億，充實營運資金1.73億,2021/1/12,償還+充實
3629,36291,卓韋一,117.95,90.5,,2011/1/1,
3631,36311,晟楠一,160,99,轉投資晟楠科技(吉安)有限公司3億，償還銀行借款2億，與晟楠二同時發行,2011/12/8,償還銀行借款
3631,36312,晟楠二,114.4,99.8,轉投資晟楠科技(吉安)有限公司3億，償還銀行借款2億，與晟楠一同時發行,2011/12/8,償還銀行借款
3631,36313,晟楠三,123.1,99.85,現金增資0.95億，1900張/50元，晟楠三募得3.09億，償還銀行借款4.04億,2021/3/12,償還銀行借款
3632,36321,研勤一,132,93.15,償還銀行借款1.1億，充實營運資金0.89億。,2012/7/16,償還+充實
3632,36322,研勤二,115,99.7,償還銀行借款2億,2016/12/22,償還銀行借款
3645,36451,達邁一,162,94.5,償還銀行借款6.52億,2022/6/21,償還銀行借款
3653,36531,健策一,160,93,,2010/4/13,
3653,36532,健策二,196,103.5,償還銀行借款5.5億，購置機器設備2億，充實營運資金2.55億,2018/5/31,償還+充實
3653,36533,健策三,222,103,償還銀行借款6.8億，充實營運資金9.3億，購買機器設備4億，共20.1億,2020/10/30,償還+充實
3662,36621,樂陞一,212,107,,1900/1/0,
3662,36622,樂陞二,139,106,,1900/1/0,
3662,36623,樂陞三,149,94.5,,1900/1/0,
3662,36624,樂陞四,159,90,,1900/1/0,
3662,36625,樂陞五,133.1,128,,1900/1/0,
3662,36626,樂陞六,154,78.25,,1900/1/0,
3663,36631,鑫科一,138.5,99.05,償還銀行借款3億，與鑫科二同時發行,2013/9/16,償還銀行借款
3663,36632,鑫科二,139.1,101.55,償還銀行借款3億，與鑫科一同時發行,2013/9/27,償還銀行借款
3663,36633,鑫科三,420,114,充實營運資金2.19億,2023/3/21,充實營運資金
3665,36651,貿聯一,522,104.5,償還銀行借款1.32億，海外購料1.67億,2012/6/26,償還銀行借款
3665,36652,貿聯二KY,180,100.75,現金增資3.4億，貿聯二募得2億，償還銀行借款1.95億，充實營運資金3.47億,2014/7/30,償還+充實
3680,36801,家登一,107,93.3,償還銀行借款4.45億,2013/6/4,償還銀行借款
3680,36802,家登二,273,109.35,償還銀行借款4.09億,2019/11/21,償還銀行借款
3680,36803,家登三,194,97,償還銀行借款10億,2022/7/7,償還銀行借款
3680,36804,家登四,168,104,現金增資16.82億，5800張/290元，家登四募得10億，償還銀行借款22億，充實營運資金4.82億,2023/10/18,償還+充實
3687,36871,歐買尬一,113.8,98,購置辦公大樓(含裝修工程)5.96億，充實營運資金1.37億,2022/5/6,充實營運資金
3689,36891,湧德一,138.15,101.5,充實營運資金3億,2013/11/29,充實營運資金
3689,36892,湧德二,117,99.25,償還銀行借款4.6億,2018/2/5,償還銀行借款
3689,36893,湧德三,227,105.2,償還有擔CB2本息2.91億，0.147億償還銀行借款，發CB3共計3億/3000張,2020/12/11,借新還舊
3689,36894,湧德四,195,115,償還銀行借款5.05億,2024/3/5,償還銀行借款
3691,36911,碩禾一,126.85,99.8,充實營運資金18億,2014/7/25,充實營運資金
3691,36912,碩禾二,122,77,償還銀行借款20億,2018/1/25,償還銀行借款
3691,36913,碩禾三,111,94.65,償還銀行借款17.47億，充實營運資金4.32億,2024/8/30,償還+充實
3693,36931,營邦一,117.05,99,充實營運資金5.02億,2015/7/7,充實營運資金
3698,36981,隆達一,141,93,,1900/1/0,
3698,36982,隆達二,113.1,94.9,,1900/1/0,
3701,37011,大眾控一,441,111.1,償還銀行借款2.35億，充實營運資金4.72億,2021/9/10,償還+充實
3701,37012,大眾控二,128.9,96,現金增資5億，大眾控二募得6.06億，償還借款5.63億，充實營運資金5.42億,2023/5/31,償還+充實
3702,37021,大聯大一,118.5,97,充實營運資金60億,2014/7/25,充實營運資金
3702,37022,大聯大二,104.2,93.5,收回甲種特別股 100億，發行CB2共35000張詢圈101發行，CB3共20000張競拍104.3發行,2024/11/11,借新還舊
3702,37023,大聯大三,104.9,96.05,收回甲種特別股 100億，發行CB2共35000張詢圈101發行，CB3共20000張競拍104.3發行,2024/11/21,借新還舊
3706,37063,神達三,115.5,98,0,,
3707,37071,漢磊一,396,103.95,償還銀行借款6.5億,2016/2/26,償還銀行借款
3707,37072,漢磊二,610,109.75,償還銀行借款7.57億,2018/11/26,償還銀行借款
3707,37073,漢磊三,232,99.5,現金增資3.51億，漢磊三募得6.06億，償還銀行借款9.57億,2021/6/22,償還銀行借款
3707,37074,漢磊四,129.4,93,現金增資1.98億，漢磊四募得12.48億，購置機器設備及其相關安裝工程12.11億，充實營運資金2.34億,2022/4/7,充實營運資金
3708,37081,上緯投控一,0,0,發行第一次無擔保CB 7100張，償還銀行借款2.6億，轉投資風力發電事業4.5億。共計7.1億。,2013/8/23,償還銀行借款
3708,37082,上緯投控二,103.7,91.05,現金增資3500張，220元發行，籌資7.7億。發行第二次無擔保CB7000張，償還銀行借款7.03億，充實營運資金2.49億，轉投資海外子公司-上緯(江蘇)新材料有限公司2.04億，轉投資海外子公司-上緯(江蘇)碳纖複材有限公司3.11億，共計14.7億。,2015/7/2,償還+充實
3708,37083,上緯投控三,176,100.2,興建集團 研發暨營 運總部12億，償還銀行借款9.18億，與上緯投控四同時發行,2021/9/27,償還銀行借款
3708,37084,上緯投控四,180,102.7,興建集團 研發暨營 運總部12億，償還銀行借款9.18億，與上緯投控三同時發行,2021/9/28,償還銀行借款
3710,37101,連展投控一,175,101.5,償還銀行借款3億,2019/7/31,償還銀行借款
3713,37131,新晶投控一,126.5,100.5,投資電廠110年4Q 3.85億，充實營運資金110年2Q 1.84億，發行第一次有擔保可轉債5000張(競拍)/5年，募集5.69億。轉換價53.8元，預計增加9293張股票。,2021/3/10,充實營運資金
4103,41031,百略一,119,99,,,
4104,41041,東貿一,113,100,,,
4104,41042,佳醫二,170,107,,2009/6/20,
4104,41043,佳醫三,122.7,97.05,,2010/12/4,
4104,41044,佳醫四,117.95,98,,2010/12/4,
4104,41045,佳醫五,141.5,110,現金增資3億，佳醫五募得3億，償還銀行借款4億，充實營運資金 2億,2015/9/7,償還+充實
4105,41051,東洋 一,145.35,108,,,
4105,41052,東洋二,250,98,,,
4106,41061,雃博一,111,100.95,償還銀行借款3億,2016/10/19,償還銀行借款
4107,41071,邦拓一,567,85,,,
4107,41072,邦特二,222,107,現金增資2.3億，5500張/42元，邦特二募得1.6億，購買機器設備0.54億，償還銀行借款1.3億，充實營運資金2.05億,2013/9/26,償還+充實
4109,41091,加捷生醫一,156,104,,,
4109,41092,加捷生醫二,150,100.6,,2010/12/7,
4109,41093,加捷生醫三,120.25,100.25,購置固定資產-台北1億、中壢0.17億、新竹0.28億、高雄1.12億,2015/2/11,資本支出
4111,41111,濟生一,136,103.1,,,
4113,41131,聯上一,179,106,,2010/12/24,
4113,41132,聯上二,144.8,89.05,現金增資4.14億，聯上二募得2億，償還借款3.16億，充實營運資金2.97億,2012/9/10,償還+充實
4113,41133,聯上三,118.55,96.5,償還銀行借款5億,2013/10/21,償還銀行借款
4113,41134,聯上四,120.5,91.55,償還銀行借款4.1億，充實營運資金1.9億,2014/8/19,償還+充實
4114,41141,健喬一,477,100,,,
4114,41142,健喬二,166,98.05,,2007/12/7,
4114,41143,健喬三,202,98.5,,2011/1/14,
4114,41144,健喬四,206,149,,2009/12/24,
4114,41145,健喬五,124,100.6,償還銀行借款4.7億，充實營運資金0.29億,2014/11/7,償還+充實
4119,41191,旭富一,192,104.1,現金增資6億，12000張/50元，旭富一募得6億，償還銀行借款5.8億，轉投資子公司6.2億,2013/8/9,償還銀行借款
4120,41201,友華一,490,103.2,,2006/9/15,
4120,41202,友華二,176,88.1,,,
4121,41211,優盛一,112,83,,2007/10/9,
4121,41212,優盛二,180,97.3,償還銀行借款1.66億，轉投資勝霖藥品0.8億。現增0.936億。,2020/10/23,償還銀行借款
4123,41231,晟德一,399,98.5,,,
4123,41232,晟德二,276,100.05,,2008/1/11,
4123,41233,晟德三,203,93.4,償還銀行借款29.41億，轉投資益安生醫1.78億，購置辦公室 3.6億,2015/7/13,償還銀行借款
4123,41234,晟德四,117,99,償還銀行借款16.32億，轉投資永昕生物4億,2020/9/7,償還銀行借款
4123,41235,晟德五,118.05,96.2,償還銀行借款16.32億，轉投資永昕生物4億,2020/9/8,償還銀行借款
4123,41236,晟德六,139.9,104.1,償還銀行借款12.32億，償還國內第四次有擔保轉換公司債及國內第五次無擔保轉換公司20.37億，與晟德七同時發,2023/4/26,借新還舊
4123,41237,晟德七,136.75,97,償還銀行借款12.32億，償還國內第四次有擔保轉換公司債及國內第五次無擔保轉換公司20.37億，與晟德六同時發,2023/4/27,借新還舊
4126,41261,太醫一,153,107,,,
4126,41262,太醫二,398,107,,2008/11/9,
4128,41281,中天一,141.2,102,,,
4129,41291,聯骨一,207,101.55,現金增資1.89億，7000張/27元，廠房擴建0.24億，置機器設備1.76億，償還銀行借款1.4億，充實營運資金0.47億,2013/2/6,償還+充實
4129,41292,聯合二,113.5,98.15,現金增資4億，8000張/50元，聯合二募得4億，轉投資 6.13億，充實營運資金1.86億,2017/8/11,充實營運資金
4129,41293,聯合三,105.15,95,償還銀行借款10.18億。特別股5億,2019/9/10,償還銀行借款
4129,41294,聯合四,176,107.8,償還銀行借款5.32億,2023/5/30,償還銀行借款
4130,41301,健亞一,111.5,90.5,現金增資2.15億，3850張/56元，健亞一募得2.5億，新建無菌製劑廠2.6億，研發新藥2.4億,2014/12/26,研發支出
4131,41311,晶宇一,527,93,,,
4137,41371,麗豐一KY,131.5,98,購置辦公大樓4.75億，建置 O2O電子商務帄台2.62億，建置物流中心1.96億,2015/11/13,資本支出
4137,41372,麗豐二KY,106.5,97.7,償還銀行借款15.73億，發行CB2共11000張，詢圈100.5發行，現增3000張，156發行,2024/8/12,借新還舊
4138,41381,曜亞一,111.9,95,現金增資4.55億，3500張/130元，曜亞一募得3.2億，充實營運資金3.81億，償還銀行借款1.57億，轉投資香港大華公司及合資甲公司2.36億,2011/8/12,償還+充實
4138,41382,曜亞二,127.3,99.75,現金增資2.1億，3500張/60元，曜亞二募得3億，充實營運資金5.1億,2015/1/29,充實營運資金
4141,41411,龍燈一KY,125,92.5,,1900/1/0,
4141,41412,龍燈二KY,112.5,99.7,,1900/1/0,
4141,41413,龍燈三KY,104.9,95,,1900/1/0,
4141,41414,龍燈四KY,189,103.1,,1900/1/0,
4141,41415,龍燈五KY,188,78,,1900/1/0,
4142,41421,國光生一,365,105,償還銀行借款9億，轉投資子公司2.1億，充實營運資金3.9億，與國光生二同時發行,2016/10/20,償還+充實
4142,41422,國光生二,364,104.15,償還銀行借款9億，轉投資子公司2.1億，充實營運資金3.9億，與國光生一同時發行,2016/10/20,償還+充實
4148,41481,全宇生技一KY,104.5,91,充實營運 資金5.07億,2022/9/21,充實營運資金
4153,41531,鈺緯一,356,114.45,充實營運資0.4億，償還銀行借款1.6億,2013/12/26,償還+充實
4153,41532,鈺緯二,160,99.6,充實營運資金3億,2015/4/22,充實營運資金
4155,41551,訊映一,140.05,99.7,償還銀行借款1.21億，充實營運資金1.29億,2019/7/23,償還+充實
4155,41552,訊映二,199,108.1,充實營運資金1.6億，償還銀行借款1.4億,2021/6/4,償還+充實
4155,41553,訊映三,158,95,充實營運資金1.15億，償還銀行借款1.85億,2022/9/28,償還+充實
4161,41611,聿新科一,233,101,購買土地 興建廠房1.92億，購置機器設備0.58億,2014/1/17,資本支出
4163,41631,鐿鈦一,115,98,購置機器設備0.8億，償還銀行借款1.6億，充實營運資金2.6億,2014/8/20,償還+充實
4164,41641,承業醫一,118.5,100,現金增資8億，承業醫一募得10億，償還銀行借款15.2億，購置的儀器設備3.09億,2013/7/31,償還銀行借款
4164,41642,承業醫二,120.5,99.6,現金增資3.24億，承業醫二募得10億，償還銀行借款13.24億,2015/11/10,償還銀行借款
4164,41643,承業醫三,134.1,99.7,買回第二次可轉債10.2億，償還銀行借款1.8億,2017/11/2,償還銀行借款
4164,41644,承業醫四,153,102.1,償還第三次有擔保CB本金11.69億，償還銀行借款3.45億。,2020/8/4,借新還舊
4164,41645,承業醫五,121.3,104,償還國內第四次有擔保轉換公司債到期本金13.11億，償還銀行借款2.33億，共計15.45億，發行CB5共15000張，詢圈,2025/6/20,借新還舊
4167,41671,展旺一,125,99.9,償還銀行借款7億,2017/6/14,償還銀行借款
