id,type,date,company,code,source,category,importance,content,tags,importance_num,related_companies
190,個股報導,2025/07/04,台達電,2308,美系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$15.4/$22.9/$27.2，給予2H25-1H26的28xPE評價。
• 上修Q2 EPS預估至NT$4.53（高於市場平均4.33元）。
• 毛利率/營益率預估分別為34.1%/13.7%，優於市場預期的32.6%/12.7%。
• 資料中心伺服器功耗上升（120kW→300kW→600kW），推升對高瓦數電源模組與液冷解決方案需求。
• 台達電是領導廠商，能提供客戶完整解決方案。",#2Q_EPS_4.53 #功耗升至600kW,5,
191,個股報導,2025/07/04,奇鋐,3017,澳系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$39.3/$53.5/$64，給予明年20xPE評價。
• 觀察ASIC的亞馬遜及Meta明年更多從氣冷轉水冷，奇鋐是主要供應商。
• 預估明年水冷佔總營收跳升至36%（今年24%）。
• 在Nvidia server上，預估明年也有4成以上的市佔率(CSP+DELL)。
• 伺服器機殼（Nvidia/ASIC）與3C散熱專案也將有實質貢獻，且還被市場共識低估。
• 機殼在1Q已佔營收比16%，年增幅84%，優於同業。
• 3C散熱專案：slim VC，將隨著美系客戶下半年新機發表，在4Q放量。",#水冷36% #市佔40% #機殼年增84% #slim_VC,5,
192,個股報導,2025/07/04,力積電,6770,美系大行,維持EW,⭐⭐⭐,"• 估算：就算Navitas的GaN(650V solution)全轉來到力積電，也僅多貢獻27年1-2%的營收。
• 目前還在認證中。
• Navitas的800V也還沒一個譜。
• 維持EW。",#GaN #Navitas #認證中,3,
193,個股報導,2025/07/04,台燿,6274,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 重訊公告今日下午有法說會。
• 預估25-27年EPS為$13/$18/21.5，維持正面評價。
• 指出21-24年有質的轉變，提升ASP 2-3成，預期接下來幾年質與量將繼續提升。
• 首先21-23年擴的是M4/M6，這波AI及networking要的是更高階，所以不會有產能過剩問題。
• 泰國廠今年產能已達300k/月，3Q目前為100-150k，預計4Q達滿載，明年目標擴至600k。
• 認為台燿推進台灣-泰國間的產線轉移與平衡運作，以提升產線彈性與交付能力。",#法說會 #ASP增2-3成 #泰國廠600k,5,
194,個股報導,2025/07/08,研華,2395,美系大行,重申正向,⭐⭐⭐⭐,"• 2Q營收符合預估。
• 展望下半年，雖持續觀察匯率走勢，但預期B/B ratio仍大於1。
• 重申正向評等不變。",#2Q符合預期 #BB_ratio大於1,4,
195,個股報導,2025/07/08,富世達,6805,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 觀察6月營收佔比裡已有3成與伺服器相關（QD、滑軌新案等），高於5月的兩成。
• 預期到27年年營收裡有47%與伺服器相關。
• 預估3Q營收季增10-15%、年增50%。
• 重申正向觀察不變。",#伺服器佔比30% #27年47% #QD #滑軌,5,
196,個股報導,2025/07/08,奇鋐,3017,美系大行,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$39/$48/$60，以今年23xPE評價。
• 6月營收破百億，再創新猷，總體2Q營收季增27%、年增80%優於預期。
• 展望2H，預期逐季成長，先預估3Q季增2%、年增58%。
• 預估今年營收挑戰年增6成。
• 隨著水冷滲透率提高，認為明年也有清楚的能見度，GB300的水冷產值較200增2成。",#6月破百億 #2Q年增80% #水冷 #GB300,5,
197,個股報導,2025/07/08,致茂,2360,美系大行,重申正向,⭐⭐⭐⭐,"• 儘管2Q營收略低於預估，因低毛利率產品如automation equipment、battery等所致。
• 認為下半年有上修空間，因：預期SLT展望優於預期，還有Power testing及Metrology。
• 維持25-27年EPS: $16.5/$18/$20.4。
• 重申正向。",#SLT #Power_testing #Metrology,4,
198,個股報導,2025/07/09,貿聯,3665,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$39.6/$50.6/$62.2，以明年20xPE評價。
• 預估AEC營收貢獻增，預期佔今年總營收11%，明年升至18%。
• AEC應用面廣，從車用到伺服器且不斷升級，伴隨市場的TAM長大。",#AEC #營收佔比18%,5,
199,個股報導,2025/07/09,智邦,2345,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 6月營收續創新高，總計2Q營收季增42%優於預期的17%。
• 預估下半年營收持續增長。
• 預估2Q毛利率受匯率影響落至18.1%。
• AI伺服器及800G switch動能明確，重申正面評價不變。
• 25-27年EPS維持$33.5/$40/$47。",#6月營收新高 #2Q季增42% #800G,5,
200,個股報導,2025/07/11,南亞科,2408,美系大行,維持EW,⭐⭐⭐,"• 昨日法說會後，維持EW評等不變。
• 雖上調3Q出貨量預期至年增40%以上，毛利率也應可轉正。
• 然考量匯率及製程遷移等因素影響，預期到4Q才能達成損益兩平，低於市場預期。
• DDR5目前佔營收雙位數，16Gb 6400Mbps sampling。",#法說會 #4Q損益兩平 #DDR5雙位數,3,
201,個股報導,2025/07/11,大立光,3008,美系大行,維持正向,⭐⭐⭐⭐,"• 昨日法說會後，維持正面評價不變。
• 2Q毛利率提升至53.6%，OP也優於預期。
• 預期接下來新機種帶來新的升級。",#法說會 #毛利率53.6% #新機種,4,
202,個股報導,2025/07/11,華邦電,2344,美系大行,CUBE正面,⭐⭐⭐⭐⭐,"• 券商對CUBE技術持正面評價。
• CUBE技術已成熟，2層堆疊量產中。
• 4層堆疊預計2-3季內進入商用。",#CUBE #2層量產 #4層商用,5,
203,個股報導,2025/07/11,愛普,6531,美系大行,升評至OW,⭐⭐⭐⭐⭐,"• 今出具65頁產業大報告，講述Wafer-on-Wafer(WoW)堆疊技術將啟動下一世代邊緣AI。
• 可根據不同設計提升記憶體頻寬10-100倍、功耗降低80-90%，且封裝體積小，適合穿戴式與行動裝置，成本遠低於HBM。
• 採用WoW進行Very High Bandwidth Memory（VHM）開發，與HBM2E相比，達到10倍頻寬、90%以上功耗下降。
• 現階段營收雖主要集中於crypto mining，未來隨著Edge AI普及（如智慧手機、AI眼鏡、AI PC），有機會轉向更多消費性電子應用。
• 預估25-27年EPS:$9/$12/$18，以明年16xPE評價。",#WoW #VHM #Edge_AI #65頁報告,5,
204,個股報導,2025/07/14,宏捷科,8086,美系券商,降評降目標,⭐⭐,"• 認為行業內競爭加劇。
• 下修財務模型及目標。",#競爭加劇 #降評,2,
205,個股報導,2025/07/14,台積電,2330,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 2Q營收若以美元計價，季增幅16%，表現優於預期。
• 前一篇報告已上修全年營收增長27%（美金），所以3Q只要季增1%、4Q持平就能輕鬆達成。
• 3nm需求暢旺，如PC CPU剛砍就被挖礦需求拿走，客戶有在提早因應明年漲價。
• 本週四法說會，提問方向在於明年漲價、匯率、CoWoS產能、中國AI需求、關稅是否有改變客戶下單行為等。
• 券商前陣子路演，很多外國機構投資人關心台積電是否能比照藥廠給予半導體類豁免或緩衝期，券商答案是因其在美投資增加，有望獲政策支持。",#法說會 #明年漲價 #3nm暢旺,5,
206,個股報導,2025/07/14,富世達,6805,美系券商,水冷正面,⭐⭐⭐⭐⭐,"• 預期水冷營收佔比去年3%，預期到27年有29%，提供QD組件給美國CSP。
• 越南還有同步擴廠，以對應客戶需求。
• 手機方面，預期三折機將帶動ASP增長。",#水冷佔比29% #QD #三折機,5,
207,個股報導,2025/07/14,穩懋,3105,美系券商,降評降目標,⭐⭐,"• 認為行業內競爭加劇。
• 下修財務模型及目標。",#競爭加劇 #降評,2,
208,個股報導,2025/07/15,全新,2455,美系大行,InP出口許可,⭐⭐⭐⭐,"• 通路訪查，全新主要供應商已取得InP（磷化銦）基板出口許可。
• 不確定性因素消弭，將有助於相關業務抬升。
• 重申正向評價不變。",#InP出口許可 #不確定性消除,4,
209,個股報導,2025/07/15,東陽,1319,亞系券商,升評升目標,⭐⭐⭐⭐,"• 6月中因匯率因素降評，今調升回來，因6月稅前優於預期。
• 預期東陽市占率持續提升中，營運動能8月後恢復。
• 在ODM及AM市場都是。",#市占率提升 #ODM #AM,4,
210,個股報導,2025/07/15,聯詠,3034,亞系券商,降目標,⭐⭐,"• 認為2Q營收不如預期，毛利率/EPS也應會不如預期。
• 觀察7月TV面板報價開始滑落，遇見需求往下。
• 即便進入傳統旺季，品牌廠採購趨於保守，尤其北美品牌更為謹慎。
• 預期3Q營收季增幅4%，低於市場共識8%。
• 下修25-26年EPS。",#TV面板降價 #品牌廠保守,2,
211,個股報導,2025/07/16,台燿,6274,美系券商,升目標-產業報告,⭐⭐⭐⭐⭐,"• 同台光電產業報告。
• 最新25-26年EPS預估：$14/$22.6。",#M9 #產業報告,5,
212,個股報導,2025/07/16,信驊,5274,亞系券商,觀察Vera延後,⭐⭐⭐,"• 雖維持正向評等不變，但觀察到採用AST2700的Vera Rubin時程有可能延後兩季。
• 預期主要美系客戶拉貨週期會到3Q結束，預期4Q暫歇。
• 最新預估4Q營收季減3成低於市場共識2成。",#Vera延後兩季 #4Q季減30%,3,
213,個股報導,2025/07/16,富世達,6805,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$25.5/$41.7/$55，給予30xPE評價。
• 預估下半年業績優於上半年，尤其轉軸及伺服器相關。
• 預估伺服器相關佔營收25%，全年營收增長38%。",#轉軸 #伺服器佔比25%,5,
214,個股報導,2025/07/16,台達電,2308,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 認為AI伺服器持續推升毛利率走勢，因高毛利率產品如伺服器BMS、超級電容出貨增加中。
• 觀察到GB300電源模組出貨提早，預估AI伺服器占比從2Q的15-17%拉高到Q3的18-20%。
• 最新預估25-27年EPS: $18.5/$21.4/$25.5，以26xPE評價。",#BMS #超級電容 #GB300提早,5,
215,個股報導,2025/07/16,台光電,2383,美系券商,升目標-產業報告,⭐⭐⭐⭐⭐,"• 出具25頁產業大報告，調升台光電、台燿、金像電等獲利預估。
• 上調CCL/PCB的TAM，25年：美金23億/53億，到27年會是80億/174億，CAGR: 88%/80%。
• 明年下半年AI伺服器就會用上M9，持續提升ASP，優於預期。
• 預期M8/M9級CCL滲透率從今年40%→明年70%。
• 高階CCL緊缺、交期拉長至20-30+週。
• 預期台光電+台燿在27年合計能拿下85%市佔率，金像電明年市佔率有6-8成。
• 最新25-26年EPS預估：台光電$46.4/$61、台燿$14/$22.6、金像電$18.4/$30.3。",#M9 #CCL滲透率70% #市佔85%,5,
216,個股報導,2025/07/16,金像電,2368,美系券商,升目標-產業報告,⭐⭐⭐⭐⭐,"• 同台光電產業報告。
• 明年市佔率有6-8成。
• 最新25-26年EPS預估：$18.4/$30.3。",#市佔6-8成 #產業報告,5,
217,個股報導,2025/07/17,欣興,3037,券商觀察,T-glass短缺,⭐⭐⭐,"• 雖維持正向評等不變，但觀察到T-glass短缺恐影響3Q產能利用率及拉貨節奏。
• 需求面上，substrates與HDI皆穩定，高階部分因AI需求旺，產能利用率高。
• 總體而言，預估3Q營收季增幅為0-3%。",#T-glass短缺 #產能利用率,3,
218,個股報導,2025/07/17,信驊,5274,美系券商,降目標,⭐⭐⭐⭐,"• 調降26-27年EPS至$113/$156.7。
• 調降理由是根據Vera Rubin的firmware問題導致專案時程遞延。
• 認為一旦問題解決，預見AST2700將會被更廣泛使用。
• 預期明年AST2600仍會部署，這是產品轉換現象，並不影響長期競爭力。
• 評等維持正向不變。",#Vera_Rubin #AST2700 #時程遞延,4,
219,個股報導,2025/07/21,嘉澤,3533,美系券商,升目標,⭐⭐⭐⭐,"• 2Q毛利率應會符合預期。
• 展望3Q：伺服器與desktop出貨量季持平，NB季減5%，總體預估3Q營收季增5%。
• AI貢獻有比預期提早，如果導入Bianca主板。
• power connector and cable也受惠H20及RTX PRO 6000。",#Bianca #H20 #RTX_PRO_6000,4,
220,個股報導,2025/07/21,台達電,2308,美系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-26年EPS為$18.2/$22.2，以27年23xPE評價。
• Amazon推出IRHX，台達電是主要受益者，同時L2A的side carts在微軟與Meta也擁有高於預期市佔率。
• 觀察到產業轉變：CSP從購買現成產品（OTS）轉向ODM設計模式。
• GB300產值5.3萬美元（GB200是3.7萬），明年進入VR200架構（每機櫃耗電達200kW），產值躍升至15萬美元（包含BBU、chassis、PMC等）。
• 緊接著Kyber需600kW，採用HVDC系統，推升ASP與毛利率。",#IRHX #VR200 #產值躍升,5,
221,個股報導,2025/07/21,川湖,2059,美系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$105/$137.4/$163.5，以20.2xPE評價。
• 雖下修機架級（rack-level）AI伺服器預估（例如GB200/300），但上調基板型（baseboard-based）AI伺服器預估（例如H200、B200、ASIC）。
• 氣冷式AI伺服器基數提升，普遍採用高U數滑軌套件（如4U、7U），需要更高客製化程度。
• 2Q營收優於預期，毛利率穩在76%水準。
• 預估3Q營收季增3%。",#高U數滑軌 #客製化 #毛利率76%,5,
222,個股報導,2025/07/21,全新,2455,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 上修矽光子業務2025-2028年CAGR達+128%（前次預估+91%），營收占比將由2025年7%提升至2028年44%。
• 對800G/1.6T AI伺服器滲透率提高的成長趨勢持更加正面看法。
• 預估25-27年毛利率逐年提高，EPS:$4/$6.3/$8.5。",#矽光子CAGR128% #800G #1.6T,5,
223,個股報導,2025/07/22,台達電,2308,美系券商,升目標,⭐⭐⭐⭐⭐,"• 看好電源供應與散熱產品強勁交付，其中預估散熱今年會佔營收6%，且交付客製化需求。
• 電源供應：上半年出貨比去年同期成長1.4倍，3Q開始交B300高功率PSU，接下來還有Kyber架構（超高功率、高壓直流HVDC）。
• 預估25-27年EPS:$17.8/$20.3/$22.5，以4Q25-3Q26的29xPE評價。",#B300 #Kyber #HVDC #散熱6%,5,
224,個股報導,2025/07/22,金像電,2368,亞系券商,升目標,⭐⭐⭐⭐⭐,"• 調升25-27年至$15.3/$22.4/$28.9，給予17xPE評價。
• 儘管2Q遭遇匯率逆風，仍繳出營收季增15%優質成績單，優於預估5-10%。
• 產品組合轉佳抵銷匯率衝擊，預估2Q EPS$2.77。
• 預估在Amazon ASIC server市佔率有40-45%，還有上修空間。
• 明年起也會切進Meta，這些專案將導入多層板（MLB），對金像電又是額外正面挹注。",#Amazon_ASIC #Meta #MLB #市佔40-45%,5,
225,個股報導,2025/07/22,奇鋐,3017,美系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-27年EPS至$37.7/$45.8/$55.7，以明年22xPE評價。
• 預估3Q營收季增9%、年增69%。
• 水冷比例攀升中，越南廠1-2期已佈建完成，3期明年中開始投產。",#水冷 #越南廠 #營收年增69%,5,
226,個股報導,2025/07/23,勤誠,8210,美系大行,初評正向,⭐⭐⭐⭐⭐,"• 出具52頁大報告初評，給予正面評等。
• 預估25-27年EPS:$24.6/$31.4/$36.4，給予未來12個月25xPE評價。
• AI伺服器相關營收2024-2027年CAGR 45%增長，2027年佔整體營收80%（2024年51%）。
• AI伺服器機殼ASP是傳統的5-6倍。
• 開始為CSP提供客製化整機櫃（rack）方案，該業務去年佔營收0，預期到27年為11%。
• 四座廠房（樹林、嘉義、崑山、東莞），接下來可能選擇美國就近服務客戶並降低地緣風險。",#初評 #整機櫃 #ASP是傳統5-6倍,5,
227,個股報導,2025/07/23,力積電,6770,美系大行,降目標,⭐⭐⭐,"• 昨日法說會後再度降目標。
• 2Q不如預期，儘管特殊型DRAM價格上漲，但邏輯晶片業務能見度仍偏低。
• 上半年因應關稅提早拉貨現象已趨緩。
• 長期觀察：Interposer於2Q開始出貨，貢獻營收約2%，目前主要用於CoWoS-S，客戶也開始導入CoWoS-L。
• Wafer-on-Wafer（WoW）4層堆疊仍在認證階段，8層開發中。
• GaN用於AI伺服器100V平台已接近開發完成，預期4Q小量產，接下來擴產。",#Interposer #WoW #GaN,3,
