丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,MA5,MA10,DIF12-26,MACD9,OSC,磕戈(じ),畉肂(じ),禦秈(じ),芥(じ),瞷纕(眎),ㄏノ瞯,磕ㄩ(眎),畉肂(眎),禦秈(眎),芥(眎),ㄩ纕(眎),ㄏノ瞯,ㄩ緇肂(眎),畉肂(眎),ㄩ(眎),临ㄩ(眎),讽≧眎计,讽≧瞯,戈ㄩが╄(眎),瞷讽≧(眎),讽≧ゑ瞯,禦秈,芥,禦芥禬(じ),戈仓璸禦芥禬(じ),禦秈(じ),芥(じ),戈ゑㄒ,禦芥禬(じ),щ獺仓璸禦芥禬(じ),禦秈(じ),芥(じ),щ獺ゑㄒ,禦芥禬(じ),犁坝仓璸禦芥禬(じ),禦秈(じ),芥(じ),犁坝ゑㄒ,禦芥禬(じ),猭仓璸禦芥禬(じ),禦秈(じ),芥(じ),猭ゑㄒ,禦芥畉,禦秈,芥
2004/7/21,5388.35,5440.66,5361.82,5409.13,645,577.61,564.16,-96.39,-67.75,-28.64,2734货,-26.1货,86.3货,93.3货,4.69窾,N/A,62.8窾,7.90窾,6.70窾,15.1窾,4819,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-8.54货,13759货,107货,115货,N/A,-2.54货,-1064货,24.0货,26.6货,N/A,9.09货,-456货,27.9货,18.9货,N/A,-1.99货,12202货,159货,161货,N/A,N/A,N/A,N/A
2004/7/22,5301.54,5395.78,5285.16,5387.96,608.15,576.64,570.42,-105.43,-75.28,-30.14,2702货,-31.4货,73.6货,93.2货,2.91窾,N/A,60.4窾,-2.40窾,8.88窾,7.18窾,7069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-36.2货,13723货,116货,153货,N/A,4.17货,-1060货,22.2货,18.0货,N/A,5.14货,-451货,19.4货,14.3货,N/A,-26.9货,12175货,158货,185货,N/A,N/A,N/A,N/A
2004/7/23,5372.35,5427.65,5360.3,5373.85,523.47,581.28,567.65,-109.73,-82.17,-27.56,2697货,-5.44货,73.2货,71.7货,2.66窾,N/A,64.2窾,3.80窾,4.96窾,9.20窾,4455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-33.3货,13689货,71.0货,104货,N/A,7.49货,-1053货,25.0货,17.5货,N/A,-5878窾,-452货,12.9货,13.5货,N/A,-26.4货,12149货,109货,135货,N/A,N/A,N/A,N/A
2004/7/26,5318.67,5336.86,5297.26,5331.71,378.42,557.79,546.1,-116.61,-89.06,-27.55,2690货,-7.15货,50.7货,53.8货,1.44窾,N/A,62.1窾,-2.13窾,6.22窾,4.64窾,5544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-18.8货,13670货,62.9货,81.7货,N/A,-1.59货,-1054货,12.8货,14.4货,N/A,-3.02货,-455货,8.70货,11.7货,N/A,-23.4货,12126货,84.4货,108货,N/A,N/A,N/A,N/A
2004/7/27,5335.56,5429.74,5280.42,5398.61,584.91,547.99,549.99,-116.48,-94.54,-21.93,2684货,-5.95货,81.0货,83.9货,1.13窾,N/A,64.2窾,2.06窾,8.04窾,10.3窾,1690,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.9货,13699货,98.6货,69.7货,N/A,1.28货,-1053货,18.3货,17.0货,N/A,7195窾,-454货,19.4货,18.7货,N/A,30.8货,12157货,136货,105货,N/A,N/A,N/A,N/A
2004/7/28,5431.59,5444.71,5375.69,5383.57,493.83,517.76,547.68,-113.45,-98.33,-15.13,2678货,-5.74货,75.4货,78.2货,1.49窾,N/A,69.0窾,4.89窾,4.47窾,9.53窾,1810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.8货,13729货,87.9货,58.1货,N/A,4.77货,-1048货,23.9货,19.1货,N/A,-7.07货,-461货,13.8货,20.9货,N/A,27.5货,12184货,126货,98.1货,N/A,N/A,N/A,N/A
2004/7/29,5378.23,5399.22,5349.66,5349.66,417.27,479.58,528.11,-112.57,-101.17,-11.39,2670货,-8.35货,56.9货,62.4货,1.33窾,N/A,71.4窾,2.33窾,5.26窾,7.75窾,1634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-13.1货,13716货,77.9货,91.0货,N/A,13.0货,-1035货,28.3货,15.3货,N/A,-5.07货,-466货,7.33货,12.4货,N/A,-5.16货,12179货,114货,119货,N/A,N/A,N/A,N/A
2004/7/30,5414.7,5450.38,5405.31,5420.57,555.63,486.01,533.64,-105.63,-102.07,-3.57,2656货,-14.0货,69.9货,81.0货,1.10窾,N/A,75.5窾,4.15窾,7.48窾,11.8窾,1579,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.2货,13767货,132货,80.9货,N/A,8.49货,-1027货,25.6货,17.1货,N/A,8756窾,-466货,12.7货,11.9货,N/A,60.5货,12239货,170货,110货,N/A,N/A,N/A,N/A
2004/8/2,5404.19,5404.19,5337.57,5350.4,419.78,494.28,526.04,-104.07,-102.47,-1.6,2629货,-26.5货,54.9货,77.1货,1.15窾,N/A,71.3窾,-4.21窾,9.11窾,5.02窾,1177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.16货,13771货,85.8货,81.6货,N/A,2.60货,-1024货,16.4货,13.8货,N/A,-9.00货,-475货,6.33货,15.3货,N/A,-2.24货,12237货,109货,111货,N/A,N/A,N/A,N/A
2004/8/3,5357.56,5396.4,5345.5,5367.22,450.9,467.48,507.73,-100.98,-102.17,1.19,2611货,-18.5货,54.7货,64.2货,3.33窾,N/A,75.0窾,3.68窾,7.22窾,11.2窾,2930,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.0货,13797货,83.3货,57.3货,N/A,3.51货,-1021货,23.1货,19.6货,N/A,-3.95货,-478货,8.60货,12.5货,N/A,25.5货,12263货,115货,89.5货,N/A,N/A,N/A,N/A
2004/8/4,5338.42,5345.63,5287.78,5316.87,398.74,448.46,483.11,-101.58,-102.05,0.47,2587货,-23.5货,50.3货,67.4货,2.02窾,N/A,72.7窾,-2.32窾,8.08窾,5.96窾,2023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.15货,13802货,67.4货,63.3货,N/A,1.19货,-1019货,18.8货,17.6货,N/A,-5.90货,-484货,7.64货,13.5货,N/A,-5550窾,12262货,93.9货,94.4货,N/A,N/A,N/A,N/A
2004/8/5,5334.61,5442.32,5255.06,5427.61,736.43,512.3,495.94,-95.2,-100.68,5.48,2592货,5.05货,102货,91.4货,2.22窾,N/A,75.8窾,3.10窾,12.8窾,16.0窾,1358,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9货,13815货,92.6货,78.7货,N/A,3.40货,-1016货,28.0货,24.6货,N/A,8.87货,-475货,27.4货,18.6货,N/A,26.2货,12288货,148货,122货,N/A,N/A,N/A,N/A
2004/8/6,5372.23,5466.29,5372.23,5399.16,769.63,555.1,520.55,-87.44,-98.03,10.59,2592货,1978窾,107货,104货,1.50窾,N/A,82.1窾,6.34窾,6.82窾,13.5窾,3352,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.3货,13805货,89.1货,99.4货,N/A,21.1货,-995货,45.6货,24.5货,N/A,3.35货,-472货,23.5货,20.2货,N/A,14.1货,12302货,158货,144货,N/A,N/A,N/A,N/A
2004/8/9,5332.44,5405.79,5323.96,5399.45,409.9,553.12,523.7,-82.52,-94.93,12.41,2596货,3.66货,60.1货,54.4货,1.11窾,N/A,80.0窾,-2.14窾,7.08窾,5.56窾,6191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.04货,13801货,59.0货,63.0货,N/A,-1.38货,-996货,17.4货,18.8货,N/A,-2.12货,-474货,10.9货,13.0货,N/A,-7.54货,12295货,87.3货,94.9货,N/A,N/A,N/A,N/A
2004/8/10,5407.83,5433.32,5389.3,5393.73,462.27,555.39,511.44,-76.1,-91.17,15.06,2594货,-2.35货,73.6货,74.2货,9361,N/A,83.9窾,3.96窾,4.32窾,9.36窾,1.08窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.41货,13810货,69.7货,60.3货,N/A,4.01货,-992货,16.8货,12.8货,N/A,-1.74货,-476货,11.0货,12.8货,N/A,11.7货,12307货,97.6货,85.9货,N/A,N/A,N/A,N/A
2004/8/11,5438.43,5438.43,5353.94,5367.34,462.47,568.14,508.3,-71.86,-87.3,15.44,2586货,-7.20货,69.1货,74.1货,1.10窾,N/A,87.2窾,3.31窾,5.86窾,9.91窾,7394,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7货,13823货,84.9货,72.2货,N/A,2.75货,-989货,17.1货,14.4货,N/A,-7.15货,-483货,7.05货,14.2货,N/A,8.34货,12315货,109货,101货,N/A,N/A,N/A,N/A
2004/8/12,5349.53,5372.76,5329.75,5368.02,350.27,490.91,501.6,-69.48,-83.74,14.26,2583货,-3.39货,49.2货,46.6货,8190,N/A,88.9窾,1.65窾,7.69窾,9.63窾,2102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.2货,13813货,53.9货,64.1货,N/A,1.05货,-988货,11.0货,9.96货,N/A,-1.07货,-484货,7.52货,8.59货,N/A,-10.2货,12305货,72.5货,82.7货,N/A,N/A,N/A,N/A
2004/8/13,5332.99,5408.76,5313.8,5389.93,456.88,428.36,491.73,-65.56,-80.1,14.55,2583货,3154窾,58.5货,59.5货,1.44窾,N/A,89.8窾,8959,7.45窾,8.57窾,2881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.2货,13826货,95.9货,82.7货,N/A,4.11货,-984货,18.6货,14.5货,N/A,930窾,-484货,11.1货,11.0货,N/A,17.4货,12322货,126货,108货,N/A,N/A,N/A,N/A
2004/8/16,5380.64,5380.71,5352.01,5352.01,275.78,401.54,477.33,-63.04,-76.69,13.65,2578货,-5.54货,40.9货,43.8货,1.40窾,N/A,88.7窾,-1.03窾,5.06窾,4.44窾,4016,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.5货,13814货,38.8货,51.3货,N/A,1.77货,-983货,13.6货,11.8货,N/A,-2.72货,-487货,5.11货,7.84货,N/A,-13.4货,12309货,57.5货,71.0货,N/A,N/A,N/A,N/A
2004/8/17,5383.74,5391.36,5341.12,5342.49,358.98,380.88,468.14,-60.74,-73.5,12.76,2569货,-8.69货,52.5货,57.7货,1.23窾,N/A,89.5窾,7529,6.60窾,7.64窾,2767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.16货,13819货,52.9货,47.7货,N/A,6.35货,-976货,19.3货,13.0货,N/A,-3.79货,-491货,4.95货,8.74货,N/A,7.71货,12316货,77.2货,69.5货,N/A,N/A,N/A,N/A
2004/8/18,5349.24,5427.75,5299.62,5427.75,654.25,419.23,493.69,-54.94,-69.79,14.85,2550货,-19.1货,82.5货,97.8货,1.67窾,N/A,89.1窾,-3886,12.5窾,12.6窾,4153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.7货,13884货,125货,59.9货,N/A,11.7货,-964货,29.0货,17.3货,N/A,7.45货,-483货,19.7货,12.3货,N/A,83.9货,12400货,173货,89.4货,N/A,N/A,N/A,N/A
2004/8/19,5490.68,5605.04,5488.81,5602.99,997.32,548.64,519.77,-35.48,-62.93,27.45,2540货,-9.77货,130货,137货,1.44窾,N/A,96.7窾,7.63窾,11.7窾,19.6窾,2834,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106货,13990货,187货,80.5货,N/A,30.7货,-934货,56.8货,26.1货,N/A,21.6货,-462货,37.4货,15.8货,N/A,158货,12559货,281货,122货,N/A,N/A,N/A,N/A
2004/8/20,5601.35,5670.35,5591.03,5622.86,919.18,641.1,534.73,-15.69,-53.48,37.79,2545货,4.35货,129货,124货,1.16窾,N/A,99.2窾,2.47窾,8.83窾,11.4窾,2113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.2货,14029货,130货,90.6货,N/A,25.3货,-908货,57.2货,31.9货,N/A,10.5货,-451货,27.0货,16.5货,N/A,75.0货,12634货,214货,139货,N/A,N/A,N/A,N/A
2004/8/23,5651.77,5674.4,5620.51,5660.97,701.95,726.33,563.93,2.18,-42.35,44.53,2549货,4.68货,109货,103货,1.24窾,N/A,102窾,2.42窾,6.10窾,8.59窾,2554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.9货,14049货,97.0货,77.2货,N/A,9.31货,-899货,33.0货,23.7货,N/A,5.88货,-445货,22.8货,16.9货,N/A,35.1货,12669货,153货,118货,N/A,N/A,N/A,N/A
2004/8/26,5743.39,5831.24,5743.39,5813.39,1193.22,893.18,637.03,27.82,-28.31,56.13,2548货,-8811窾,171货,167货,1.64窾,N/A,110窾,8.33窾,9.64窾,18.8窾,6127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,151货,14200货,297货,147货,N/A,17.3货,-882货,48.2货,30.9货,N/A,6.65货,-438货,38.7货,32.0货,N/A,175货,12844货,384货,210货,N/A,N/A,N/A,N/A
2004/8/27,5811.2,5837.61,5785.43,5797.71,826.9,927.71,673.47,47.92,-13.07,60.99,2559货,10.9货,135货,122货,1.31窾,N/A,110窾,3322,7.83窾,8.85窾,7732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.5货,14239货,135货,95.7货,N/A,-3.96货,-886货,30.9货,34.9货,N/A,-9.65货,-448货,18.5货,28.1货,N/A,25.9货,12869货,185货,159货,N/A,N/A,N/A,N/A
2004/8/30,5791.87,5819.34,5771.03,5788.94,664.38,861.12,704.88,62.13,1.97,60.16,2562货,2.82货,105货,100货,1.08窾,N/A,110窾,-4299,7.89窾,7.81窾,3794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.5货,14291货,137货,85.9货,N/A,-1.84货,-888货,27.2货,29.0货,N/A,-6.54货,-455货,13.9货,20.4货,N/A,43.1货,12913货,178货,135货,N/A,N/A,N/A,N/A
2004/8/31,5757.74,5864.57,5745.33,5765.54,1003.84,878.06,759.58,72.01,15.98,56.03,2569货,6.34货,147货,140货,1.19窾,N/A,112窾,1.78窾,10.2窾,12.5窾,4774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51.5货,14342货,151货,100.0货,N/A,5.51货,-882货,43.5货,38.0货,N/A,5640窾,-454货,37.8货,37.3货,N/A,57.6货,12970货,233货,175货,N/A,N/A,N/A,N/A
2004/9/1,5799.82,5865.61,5799.82,5858.14,928.53,923.37,824.85,83.73,29.53,54.2,2592货,23.0货,153货,127货,1.46窾,N/A,117窾,5.01窾,7.59窾,13.0窾,4234,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50.0货,14392货,132货,82.2货,N/A,-7.94货,-890货,26.8货,34.8货,N/A,7.80货,-446货,33.6货,25.8货,N/A,49.8货,13020货,193货,143货,N/A,N/A,N/A,N/A
2004/9/2,5870.32,5871.6,5817.79,5852.85,911.33,867,880.09,92.22,42.07,50.15,2606货,14.6货,150货,134货,9767,N/A,120窾,3.72窾,7.53窾,11.8窾,5507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.31货,14398货,101货,94.8货,N/A,9.47货,-881货,52.1货,42.6货,N/A,2.29货,-444货,29.2货,26.9货,N/A,18.1货,13038货,182货,164货,N/A,N/A,N/A,N/A
2004/9/3,5859.78,5880.21,5758.77,5761.14,1117.99,925.21,926.46,93.16,52.29,40.88,2625货,19.0货,190货,170货,1.48窾,N/A,117窾,-2.91窾,11.0窾,9.56窾,1.44窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-62.8货,14336货,106货,168货,N/A,5.30货,-875货,53.4货,48.1货,N/A,4.28货,-440货,37.9货,33.6货,N/A,-53.2货,12985货,197货,250货,N/A,N/A,N/A,N/A
2004/9/6,5747.34,5784.79,5712.95,5775.99,738.46,940.03,900.58,90.62,59.95,30.66,2642货,16.6货,119货,101货,1.00窾,N/A,116窾,-1.26窾,8.70窾,8.77窾,1.33窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.18货,14331货,106货,111货,N/A,-6.57货,-882货,26.0货,32.6货,N/A,2.81货,-437货,25.5货,22.7货,N/A,-7.94货,12977货,158货,166货,N/A,N/A,N/A,N/A
2004/9/7,5786.19,5846.83,5786.19,5846.83,797.61,898.78,888.42,93.11,66.58,26.52,2648货,6.14货,131货,123货,1.83窾,N/A,121窾,4.67窾,4.62窾,10.8窾,1.47窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32.5货,14364货,92.7货,60.2货,N/A,19.1货,-863货,37.7货,18.7货,N/A,22.0货,-415货,40.3货,18.3货,N/A,73.5货,13050货,171货,97.2货,N/A,N/A,N/A,N/A
2004/9/8,5866.32,5887.49,5835.33,5846.02,1034.88,920.05,921.71,95.76,72.42,23.34,2662货,14.0货,176货,160货,1.60窾,N/A,130窾,9.02窾,7.57窾,17.9窾,1.33窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.70货,14366货,89.8货,88.1货,N/A,22.0货,-841货,52.7货,30.7货,N/A,10.0货,-405货,39.7货,29.7货,N/A,33.7货,13084货,182货,148货,N/A,N/A,N/A,N/A
2004/9/9,5853.88,5859.79,5817.42,5842.93,758.25,889.44,878.22,95.71,77.08,18.64,2681货,19.3货,133货,111货,1.51窾,N/A,130窾,1477,8.48窾,9.73窾,1.10窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-20.3货,14345货,82.1货,102货,N/A,-1.69货,-842货,27.0货,28.7货,N/A,-5.61货,-411货,19.2货,24.9货,N/A,-27.6货,13057货,128货,156货,N/A,N/A,N/A,N/A
2004/9/10,5876.91,5898.8,5831.87,5846.19,832.54,832.35,878.78,95.78,80.82,14.96,2685货,4.04货,149货,143货,1.67窾,N/A,131窾,8097,6.80窾,9.63窾,1.91窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.0货,14367货,80.5货,58.4货,N/A,-4862窾,-843货,31.3货,31.8货,N/A,2.62货,-408货,28.9货,26.3货,N/A,24.2货,13081货,141货,117货,N/A,N/A,N/A,N/A
2004/9/13,5917.61,5942.16,5888.95,5928.22,971.09,878.87,909.45,100.02,84.66,15.36,2696货,11.1货,154货,141货,1.71窾,N/A,135窾,4.55窾,7.20窾,13.3窾,1.54窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.7货,14445货,157货,79.1货,N/A,5.45货,-837货,35.9货,30.4货,N/A,15.1货,-393货,39.0货,23.9货,N/A,98.2货,13179货,232货,133货,N/A,N/A,N/A,N/A
2004/9/14,5956.16,5970.29,5915.24,5919.77,996.29,918.61,908.7,102.95,88.32,14.63,2698货,1.84货,166货,163货,1.14窾,N/A,136窾,8389,8.07窾,11.0窾,2.11窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.5货,14488货,128货,84.8货,N/A,3.99货,-833货,41.1货,37.1货,N/A,-7.18货,-400货,25.4货,32.6货,N/A,40.3货,13219货,195货,154货,N/A,N/A,N/A,N/A
2004/9/15,5910.76,5929.79,5861.45,5871.07,657.63,843.16,881.61,100.25,90.7,9.54,2700货,2.03货,114货,111货,1.70窾,N/A,133窾,-3.51窾,7.72窾,5.72窾,1.51窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.4货,14509货,74.4货,54.0货,N/A,-5.51货,-839货,21.8货,27.3货,N/A,-4.92货,-405货,15.7货,20.6货,N/A,9.98货,13229货,112货,102货,N/A,N/A,N/A,N/A
2004/9/16,5826.38,5895.06,5826.38,5891.05,697.37,830.98,860.21,96.39,91.84,4.55,2718货,18.2货,119货,98.3货,1.63窾,N/A,134窾,1.38窾,7.31窾,10.6窾,1.92窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-19.0货,14490货,74.6货,93.5货,N/A,-3.01货,-842货,18.7货,21.7货,N/A,1.70货,-403货,19.7货,18.0货,N/A,-20.3货,13209货,113货,133货,N/A,N/A,N/A,N/A
2004/9/17,5901.79,5901.79,5814.4,5818.39,753.04,815.08,823.72,89.27,91.33,-2.06,2717货,-8147窾,130货,129货,1.49窾,N/A,130窾,-4.11窾,7.77窾,5.28窾,1.58窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-3.29货,14487货,82.3货,85.6货,N/A,9.27货,-833货,32.9货,23.7货,N/A,-24.0货,-427货,14.8货,38.8货,N/A,-18.0货,13191货,130货,148货,N/A,N/A,N/A,N/A
2004/9/20,5846.74,5892.36,5814.15,5864.54,836.6,788.19,833.53,84.32,89.93,-5.6,2719货,1.84货,141货,137货,1.18窾,N/A,130窾,4202,8.69窾,11.4窾,2.29窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.2货,14533货,99.1货,52.9货,N/A,7.86货,-825货,32.4货,24.5货,N/A,-3.27货,-430货,23.2货,26.4货,N/A,50.8货,13242货,155货,104货,N/A,N/A,N/A,N/A
2004/9/21,5901.97,5949.26,5894.52,5949.26,950.14,778.96,848.78,85.6,89.06,-3.46,2729货,9.78货,156货,144货,1.89窾,N/A,131窾,9558,6.33窾,9.30窾,2.01窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.3货,14592货,146货,87.1货,N/A,14.1货,-811货,48.0货,33.9货,N/A,-1.08货,-432货,30.0货,31.1货,N/A,72.3货,13314货,224货,152货,N/A,N/A,N/A,N/A
2004/9/22,5961.91,5970.18,5929.24,5970.18,859.88,819.41,831.28,87.57,88.76,-1.19,2732货,3.03货,143货,137货,1.83窾,N/A,136窾,4.65窾,4.00窾,10.5窾,1.84窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.0货,14639货,112货,65.2货,N/A,26.7货,-784货,47.1货,20.5货,N/A,11.0货,-421货,41.2货,30.2货,N/A,84.7货,13399货,201货,116货,N/A,N/A,N/A,N/A
2004/9/23,5921.68,5938.48,5907.2,5937.25,710.67,822.07,826.53,85.73,88.16,-2.43,2743货,11.3货,123货,110货,1.41窾,N/A,133窾,-2.78窾,7.14窾,6.34窾,1.96窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.34货,14644货,85.9货,81.5货,N/A,-2.16货,-786货,27.3货,29.5货,N/A,-2.88货,-423货,17.5货,20.4货,N/A,-7094窾,13398货,131货,131货,N/A,N/A,N/A,N/A
2004/9/24,5943.87,5943.87,5882.88,5892.21,813.93,834.24,824.66,81.14,86.75,-5.61,2763货,19.8货,140货,126货,1.67窾,N/A,133窾,-199,5.72窾,7.13窾,1.55窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-31.0货,14613货,96.2货,127货,N/A,4.04货,-782货,25.4货,21.4货,N/A,-7.42货,-431货,16.9货,24.3货,N/A,-34.4货,13364货,139货,173货,N/A,N/A,N/A,N/A
2004/9/27,5872.02,5884.25,5832.37,5849.22,575.27,781.98,785.08,72.71,83.94,-11.24,2771货,7.62货,96.6货,86.5货,1.60窾,N/A,132窾,-1.24窾,6.21窾,5.98窾,1.01窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-10.6货,14602货,71.4货,82.1货,N/A,-11.4货,-794货,14.4货,25.8货,N/A,-6.29货,-437货,12.9货,19.2货,N/A,-28.3货,13335货,98.8货,127货,N/A,N/A,N/A,N/A
2004/9/29,5843.7,5877.08,5809.75,5809.75,753.21,742.59,760.77,63.1,79.77,-16.67,2764货,-6.71货,126货,131货,1.33窾,N/A,128窾,-4.02窾,9.47窾,7.77窾,2.31窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.40货,14607货,95.1货,89.7货,N/A,4.74货,-789货,27.2货,22.4货,N/A,-2.82货,-440货,21.5货,24.3货,N/A,7.31货,13343货,144货,136货,N/A,N/A,N/A,N/A
2004/9/30,5864.05,5899.54,5827.38,5845.69,763.4,723.3,771.35,57.09,75.24,-18.15,2760货,-4.55货,119货,122货,1.40窾,N/A,128窾,-1395,7.91窾,9.16窾,1.35窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.0货,14670货,134货,71.3货,N/A,-8.01货,-797货,22.4货,30.4货,N/A,-12.8货,-453货,19.9货,32.8货,N/A,42.2货,13385货,177货,134货,N/A,N/A,N/A,N/A
2004/10/1,5869.42,5945.35,5857.54,5945.35,1030.71,787.3,804.69,57.22,71.63,-14.41,2779货,19.1货,155货,134货,1.94窾,N/A,130窾,2.24窾,9.94窾,14.3窾,2.09窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.0货,14717货,122货,75.1货,N/A,6.44货,-791货,59.8货,53.4货,N/A,4.52货,-448货,39.6货,35.1货,N/A,57.9货,13443货,222货,164货,N/A,N/A,N/A,N/A
2004/10/4,6020.68,6084.31,6012.92,6077.96,1480.52,920.62,877.43,67.83,70.87,-3.04,2778货,-3505窾,215货,213货,1.23窾,N/A,136窾,5.63窾,8.65窾,15.9窾,1.60窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,154货,14871货,264货,110货,N/A,27.9货,-763货,63.8货,35.9货,N/A,48.6货,-400货,78.9货,30.3货,N/A,230货,13673货,406货,176货,N/A,N/A,N/A,N/A
2004/10/5,6088.05,6111.23,6063.01,6081.01,974.8,1000.53,891.25,77.03,72.1,4.92,2793货,14.4货,167货,150货,1.75窾,N/A,138窾,2.50窾,5.72窾,9.29窾,1.05窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.5货,14951货,182货,101货,N/A,4.91货,-758货,32.6货,27.7货,N/A,17.3货,-382货,34.3货,17.0货,N/A,103货,13776货,249货,146货,N/A,N/A,N/A,N/A
2004/10/6,6093.22,6135.55,6060.61,6060.61,1407.33,1131.35,936.97,82.98,74.28,8.7,2790货,-2.33货,230货,231货,1.08窾,N/A,144窾,5.75窾,8.45窾,15.3窾,1.07窾,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,115货,15067货,208货,92.9货,N/A,10.8货,-747货,47.9货,37.1货,N/A,3.68货,-379货,45.0货,41.3货,N/A,130货,13905货,301货,171货,N/A,N/A,N/A,N/A
